N,P,K,temperature,humidity,ph,month,season,soil_type,region,label
52.16,17.51,72.19,16.91,63.9,7.97,4,winter,clayey_delta,north_delta,garlic
110.38,28.44,35.77,33.61,49.89,7.93,7,summer,loamy_clay,middle_egypt,maize
65.94,24.14,72.0,29.5,55.72,7.85,9,summer,clayey_delta,north_delta,eggplant
52.75,19.82,56.28,16.64,49.2,7.83,1,winter,loamy_clay,upper_egypt,onion
41.47,13.55,34.51,16.5,56.54,7.58,2,winter,sandy,north_coast,barley
25.17,10.57,57.14,35.04,33.97,7.88,8,permanent,sandy,upper_egypt,date_palm
34.79,30.33,36.83,19.94,55.42,8.04,10,winter,calcareous,west_delta,cumin
37.42,18.13,82.35,30.03,48.39,7.6,6,summer,calcareous,sinai_north,watermelon
19.51,22.5,30.79,17.1,41.46,7.48,12,winter,sandy,new_lands,lentil
60.93,27.11,53.14,25.8,64.33,7.6,5,summer,loamy_clay,south_delta,pepper
35.09,11.94,30.15,15.46,61.93,7.8,12,winter,alluvial,north_delta,coriander
106.96,29.62,37.68,26.41,45.47,7.77,5,summer,loamy_clay,middle_egypt,maize
92.81,29.4,56.87,25.9,60.42,7.8,7,permanent,loamy_clay,middle_egypt,mint
62.09,26.44,13.84,20.68,48.94,7.88,11,winter,loamy_clay,upper_egypt,wheat
74.58,21.11,97.28,28.22,53.97,7.85,5,summer,loamy_clay,middle_egypt,eggplant
60.89,26.4,65.78,27.84,64.64,7.53,7,summer,alluvial,north_delta,pepper
95.84,19.3,82.25,30.68,64.25,7.8,8,summer,sandy,east_delta,eggplant
100.88,28.25,153.8,28.56,60.0,7.63,10,permanent,loamy_clay,upper_egypt,banana
57.62,15.55,86.53,24.88,63.74,7.66,5,summer,loamy_clay,west_delta,cucumber
91.73,29.49,86.73,29.8,50.18,7.9,9,permanent,loamy_clay,upper_egypt,citrus
57.71,26.02,48.9,29.46,61.12,7.55,9,summer,sandy,east_delta,basil
46.89,18.26,77.14,15.27,58.08,7.98,12,winter,alluvial,middle_egypt,garlic
33.85,13.02,28.94,19.93,49.71,7.99,11,winter,alluvial,middle_egypt,cumin
35.59,21.71,28.66,22.7,52.61,7.83,10,winter,loamy_clay,west_delta,cumin
42.55,29.62,44.27,21.28,58.87,8.21,10,winter,clayey_delta,north_delta,sugar_beet
95.55,28.39,29.14,28.95,53.2,7.82,6,summer,loamy_clay,south_delta,maize
49.35,23.63,67.46,26.98,56.33,7.98,5,summer,alluvial,middle_egypt,basil
72.98,30.72,78.4,29.11,53.0,7.99,9,permanent,loamy_clay,west_delta,grapes
53.1,25.35,79.54,15.71,63.23,8.18,1,winter,clayey_delta,north_delta,garlic
48.85,22.95,52.57,16.37,65.29,7.91,11,winter,loamy_clay,middle_egypt,cabbage
70.39,28.38,66.44,30.09,54.9,8.1,5,summer,alluvial,south_delta,cotton
59.02,24.18,77.84,17.58,66.38,7.75,3,winter,loamy_clay,south_delta,cabbage
40.89,15.72,78.54,31.27,42.34,7.64,5,summer,sandy,east_delta,watermelon
48.54,14.28,37.66,16.46,56.89,7.59,11,winter,sandy,north_coast,barley
113.26,26.94,36.36,27.82,46.24,7.78,9,summer,loamy_clay,middle_egypt,maize
105.59,36.67,103.37,23.77,60.18,8.07,3,summer,alluvial,east_delta,tomato_summer
22.77,32.64,32.99,17.29,66.54,8.03,1,winter,clayey_delta,north_delta,faba_bean
95.12,18.57,79.41,27.78,49.28,7.83,10,permanent,reclaimed,new_lands,citrus
59.98,37.87,68.47,26.74,61.35,7.59,6,summer,sandy,east_delta,pepper
16.5,22.21,25.03,17.02,55.08,7.77,2,winter,loamy_clay,middle_egypt,lentil
65.34,21.82,53.56,26.04,60.42,7.66,9,summer,sandy,east_delta,basil
49.52,21.85,63.73,19.64,61.66,8.05,4,winter,loamy_clay,south_delta,garlic
46.92,26.37,77.81,16.99,63.23,7.94,10,winter,alluvial,north_delta,garlic
52.29,25.16,53.75,23.69,47.84,7.99,4,summer,alluvial,upper_egypt,basil
85.71,36.48,99.1,22.77,66.43,7.93,10,winter,alluvial,middle_egypt,tomato_winter
74.75,31.78,91.02,21.8,58.65,8.1,10,winter,clayey_delta,south_delta,tomato_winter
34.44,16.62,28.5,18.46,57.67,7.74,2,winter,loamy_clay,west_delta,cumin
28.84,18.95,61.95,23.34,37.45,7.9,11,permanent,sandy,new_lands,olive
113.43,31.55,38.54,31.98,53.45,7.88,8,summer,loamy_clay,middle_egypt,maize
79.5,38.88,94.69,17.78,62.13,7.87,11,winter,alluvial,middle_egypt,tomato_winter
44.04,19.91,66.18,31.45,39.77,7.9,7,permanent,loamy_clay,upper_egypt,pomegranate
87.56,31.2,60.73,21.7,76.55,8.16,3,permanent,clayey_delta,north_delta,mint
62.19,29.6,52.22,28.63,54.96,7.83,5,summer,alluvial,middle_egypt,basil
55.27,24.33,57.73,14.09,69.6,7.82,1,winter,alluvial,north_delta,cabbage
84.94,23.68,30.73,27.74,70.67,7.88,5,summer,clayey_delta,north_delta,rice
77.72,45.68,139.16,16.5,67.73,7.7,1,winter,loamy_clay,west_delta,potato
79.87,50.0,128.44,20.39,69.93,7.63,10,winter,alluvial,south_delta,potato
54.2,19.37,54.23,27.05,56.12,7.44,5,summer,sandy,east_delta,basil
37.27,8.64,54.92,28.87,31.68,7.89,1,permanent,sandy,upper_egypt,date_palm
95.66,18.05,57.33,29.14,70.13,7.87,6,summer,alluvial,north_delta,rice
113.13,33.9,159.62,25.66,60.0,7.85,12,permanent,alluvial,upper_egypt,banana
76.03,19.23,37.86,17.33,53.56,7.81,2,winter,alluvial,middle_egypt,wheat
64.67,28.9,49.92,27.83,58.02,7.61,6,summer,sandy,upper_egypt,pepper
47.01,24.15,15.05,17.36,46.98,7.8,2,winter,loamy_clay,upper_egypt,wheat
31.45,8.84,55.12,31.81,30.51,8.11,2,permanent,reclaimed,aswan,date_palm
78.03,33.61,91.59,16.97,66.28,7.66,2,winter,sandy,east_delta,tomato_winter
100.35,26.79,44.69,28.26,71.76,7.87,9,summer,alluvial,north_delta,rice
75.84,24.41,65.98,22.22,50.9,7.8,1,permanent,reclaimed,new_lands,mango
81.26,18.93,103.3,27.11,48.5,7.54,5,permanent,sandy,upper_egypt,citrus
32.8,13.6,42.55,23.15,47.75,7.87,6,permanent,reclaimed,west_delta,olive
87.86,23.21,42.26,28.8,71.4,7.88,5,summer,clayey_delta,north_delta,rice
45.23,27.99,59.84,21.2,58.78,7.74,10,winter,alluvial,middle_egypt,cabbage
71.48,19.62,68.49,29.55,46.39,7.5,4,permanent,sandy,new_lands,mango
39.26,19.29,20.79,18.08,55.63,7.85,3,winter,reclaimed,sinai_north,barley
69.58,23.7,12.97,17.89,51.06,8.03,2,winter,loamy_clay,upper_egypt,wheat
61.12,35.72,90.63,28.47,47.41,7.47,6,permanent,sandy,sinai_north,grapes
98.18,25.31,61.95,23.05,65.77,7.9,3,permanent,loamy_clay,south_delta,mint
69.12,16.59,68.76,26.95,63.5,8.25,6,summer,clayey_delta,north_delta,cotton
71.98,23.11,27.12,20.06,54.33,8.1,4,winter,clayey_delta,south_delta,wheat
99.85,23.5,28.26,30.96,45.0,7.99,7,summer,alluvial,upper_egypt,maize
66.32,25.35,21.95,15.74,64.13,8.2,4,winter,clayey_delta,north_delta,wheat
62.35,21.39,96.89,30.21,51.92,7.85,9,summer,alluvial,middle_egypt,eggplant
74.7,30.03,56.73,28.58,58.69,7.55,7,summer,alluvial,middle_egypt,pepper
33.1,16.19,25.75,19.25,52.91,7.73,2,winter,loamy_clay,south_delta,coriander
45.07,22.94,69.92,32.04,38.49,7.91,7,permanent,loamy_clay,upper_egypt,pomegranate
36.37,9.71,37.1,18.8,45.84,8.01,11,winter,reclaimed,new_lands,barley
76.43,21.04,20.99,20.72,51.39,7.7,4,winter,loamy_clay,upper_egypt,wheat
31.59,10.18,45.32,36.7,29.43,7.89,9,permanent,sandy,aswan,date_palm
94.48,24.41,57.53,30.94,68.44,7.82,8,summer,alluvial,south_delta,rice
90.17,22.93,83.25,25.15,45.68,7.81,8,permanent,reclaimed,new_lands,citrus
68.31,30.64,99.7,26.32,55.2,7.71,11,permanent,reclaimed,middle_egypt,grapes
68.77,37.22,107.31,23.22,60.55,7.76,9,winter,alluvial,middle_egypt,tomato_winter
61.01,29.21,87.55,26.39,57.31,8.02,5,permanent,calcareous,west_delta,grapes
57.39,24.47,42.15,19.28,51.32,7.98,11,winter,alluvial,middle_egypt,onion
43.82,27.75,64.71,17.5,56.58,8.08,1,winter,alluvial,south_delta,garlic
33.44,25.8,34.03,18.92,60.56,7.86,3,winter,alluvial,north_delta,faba_bean
41.4,38.07,57.44,18.46,54.91,8.1,11,winter,calcareous,west_delta,sugar_beet
81.85,38.27,112.07,32.64,52.4,7.82,8,summer,loamy_clay,middle_egypt,tomato_summer
56.45,35.61,80.95,23.17,49.42,7.99,11,permanent,reclaimed,west_delta,grapes
91.93,40.76,131.61,19.21,65.32,7.64,11,winter,loamy_clay,south_delta,potato
98.34,31.27,61.7,23.21,62.27,7.87,4,permanent,loamy_clay,middle_egypt,mint
48.34,12.64,53.16,24.5,42.29,7.51,12,permanent,sandy,new_lands,pomegranate
41.1,16.81,63.49,13.43,59.58,8.02,1,winter,alluvial,south_delta,garlic
72.72,28.03,99.86,27.01,58.84,7.89,4,summer,alluvial,east_delta,eggplant
84.32,32.57,74.46,26.86,65.23,7.97,7,permanent,loamy_clay,middle_egypt,mint
37.65,28.18,38.07,18.96,62.35,8.13,4,winter,clayey_delta,north_delta,sugar_beet
34.81,10.83,41.85,34.25,29.63,7.87,9,permanent,sandy,upper_egypt,date_palm
88.16,31.43,90.14,19.96,49.09,7.86,1,permanent,reclaimed,new_lands,citrus
37.79,20.72,69.26,28.55,57.41,7.83,6,permanent,reclaimed,west_delta,pomegranate
21.52,18.56,28.08,14.41,48.46,7.49,11,winter,sandy,new_lands,lentil
85.54,22.64,85.3,29.98,56.02,7.85,8,summer,alluvial,east_delta,eggplant
34.8,14.58,27.52,18.33,55.82,7.87,3,winter,loamy_clay,west_delta,barley
60.72,22.15,66.86,15.8,61.33,7.9,12,winter,loamy_clay,south_delta,cabbage
78.35,22.65,82.78,28.41,58.99,8.15,5,summer,alluvial,north_delta,cotton
52.42,21.54,64.31,29.19,53.32,8.18,4,summer,alluvial,middle_egypt,cotton
102.78,33.92,147.11,27.53,65.92,8.0,7,permanent,clayey_delta,south_delta,banana
72.89,19.84,34.3,19.64,57.1,7.8,4,winter,loamy_clay,south_delta,wheat
32.19,26.14,15.96,18.98,48.54,7.73,2,winter,loamy_clay,west_delta,cumin
53.59,24.23,51.95,15.98,66.02,7.9,2,winter,loamy_clay,middle_egypt,cabbage
77.03,28.04,69.26,27.73,52.76,8.1,5,summer,loamy_clay,south_delta,cotton
105.55,32.17,160.71,22.49,64.81,7.6,2,permanent,loamy_clay,south_delta,banana
18.65,14.28,22.53,15.12,59.4,7.83,2,winter,alluvial,north_delta,berseem
101.28,23.88,96.12,27.93,46.84,7.48,6,permanent,sandy,new_lands,citrus
34.05,16.4,43.82,25.02,44.99,7.92,8,permanent,calcareous,sinai_north,olive
42.28,25.28,59.34,18.26,55.96,7.99,4,winter,clayey_delta,south_delta,garlic
26.76,29.24,11.54,15.98,61.43,7.99,12,winter,clayey_delta,north_delta,faba_bean
115.75,28.78,139.46,30.28,68.76,8.0,6,permanent,clayey_delta,south_delta,banana
9.62,28.57,38.1,13.34,56.25,7.91,1,winter,alluvial,south_delta,faba_bean
33.26,9.42,45.3,34.13,32.72,7.9,7,permanent,sandy,aswan,date_palm
39.75,8.46,55.59,35.73,31.36,7.84,5,permanent,sandy,upper_egypt,date_palm
91.6,41.35,93.36,27.98,59.38,8.22,6,summer,clayey_delta,east_delta,tomato_summer
47.15,22.46,80.47,27.54,43.49,7.84,5,permanent,calcareous,new_lands,pomegranate
80.15,26.4,71.87,28.28,54.9,8.06,4,summer,clayey_delta,south_delta,cotton
72.73,32.44,88.11,20.42,61.93,7.89,11,winter,loamy_clay,west_delta,tomato_winter
36.84,27.84,28.53,19.26,37.48,7.87,2,winter,alluvial,upper_egypt,cumin
61.86,26.43,67.79,28.23,67.13,7.8,8,summer,clayey_delta,south_delta,pepper
77.39,33.6,64.57,23.72,63.53,7.83,5,permanent,alluvial,middle_egypt,mint
62.59,27.82,49.24,29.74,50.37,7.91,6,summer,loamy_clay,upper_egypt,basil
45.18,22.93,64.29,18.22,52.34,7.99,3,winter,alluvial,south_delta,garlic
18.8,33.38,46.64,19.06,52.85,7.72,4,winter,loamy_clay,middle_egypt,faba_bean
55.86,22.7,92.65,26.77,66.1,7.82,8,summer,loamy_clay,west_delta,cucumber
60.52,22.47,87.53,32.19,48.46,8.2,9,summer,alluvial,middle_egypt,cotton
62.19,42.23,127.57,16.13,69.27,7.72,2,winter,alluvial,north_delta,potato
68.92,24.72,67.88,32.9,46.52,7.8,7,permanent,loamy_clay,middle_egypt,mango
111.42,33.97,142.39,24.22,60.0,7.82,1,permanent,alluvial,upper_egypt,banana
101.99,24.55,94.61,23.5,55.73,7.91,12,permanent,loamy_clay,middle_egypt,citrus
27.52,30.71,16.41,18.05,57.65,7.9,11,winter,loamy_clay,middle_egypt,faba_bean
25.68,16.54,46.29,25.76,34.74,7.9,10,permanent,calcareous,new_lands,olive
86.58,34.81,114.8,26.01,60.42,7.72,4,summer,loamy_clay,west_delta,tomato_summer
69.25,33.08,91.6,26.33,60.06,7.87,8,permanent,calcareous,sinai_north,grapes
34.17,10.53,45.14,15.95,44.59,7.84,1,winter,reclaimed,new_lands,barley
34.95,24.08,26.37,17.84,50.4,7.83,2,winter,loamy_clay,middle_egypt,cumin
91.04,22.05,52.02,25.23,70.07,7.87,6,summer,alluvial,north_delta,rice
35.24,12.48,52.41,34.67,26.84,8.12,7,permanent,reclaimed,new_lands,date_palm
110.04,24.48,33.76,29.99,45.0,7.74,8,summer,loamy_clay,middle_egypt,maize
67.79,26.33,52.25,14.21,69.57,8.04,2,winter,alluvial,middle_egypt,cabbage
18.5,20.62,16.87,19.38,51.22,7.89,10,winter,alluvial,south_delta,berseem
25.43,28.78,39.98,20.75,60.95,8.29,4,winter,clayey_delta,north_delta,faba_bean
44.56,16.66,57.56,27.7,46.64,7.87,10,permanent,loamy_clay,west_delta,pomegranate
41.21,19.12,24.6,15.31,58.29,7.8,12,winter,calcareous,sinai_north,barley
64.25,28.21,64.92,31.59,50.51,8.11,8,summer,alluvial,middle_egypt,cotton
32.15,12.86,69.95,29.72,29.97,8.11,12,permanent,calcareous,new_lands,date_palm
90.22,24.4,80.39,25.48,51.16,7.6,4,permanent,sandy,upper_egypt,citrus
66.91,27.76,52.64,24.22,63.12,7.7,4,summer,sandy,east_delta,pepper
50.71,27.42,93.26,19.78,74.34,8.17,3,summer,clayey_delta,north_delta,cucumber
87.77,18.92,91.21,27.93,56.61,7.79,7,permanent,reclaimed,west_delta,citrus
48.68,29.57,58.55,17.04,64.2,7.91,2,winter,alluvial,middle_egypt,cabbage
71.04,19.65,57.95,29.25,50.91,8.1,7,summer,loamy_clay,middle_egypt,cotton
64.99,21.6,66.26,24.02,58.14,7.69,3,permanent,sandy,east_delta,mango
61.56,15.7,93.77,26.41,70.92,7.78,7,summer,alluvial,north_delta,cucumber
91.41,33.09,64.23,23.99,71.88,7.81,3,permanent,alluvial,north_delta,mint
56.54,15.68,89.14,21.78,60.92,7.74,3,summer,loamy_clay,middle_egypt,cucumber
61.49,31.23,83.98,22.83,38.68,7.88,11,permanent,reclaimed,new_lands,grapes
64.34,17.43,87.13,25.29,61.51,8.18,3,summer,clayey_delta,south_delta,cucumber
73.38,24.79,65.95,27.99,57.76,7.88,8,summer,clayey_delta,east_delta,pepper
60.15,18.76,53.36,19.15,46.76,7.96,11,winter,loamy_clay,middle_egypt,onion
48.5,20.68,70.16,30.77,41.63,7.73,7,permanent,sandy,new_lands,pomegranate
15.29,29.87,42.64,15.76,57.09,7.85,2,winter,alluvial,south_delta,faba_bean
91.22,17.83,55.56,31.02,66.9,7.8,7,summer,clayey_delta,south_delta,rice
31.1,18.96,20.52,22.09,48.0,7.71,10,winter,alluvial,middle_egypt,cumin
96.77,20.02,44.94,25.98,65.0,7.8,5,summer,alluvial,south_delta,rice
85.26,28.64,53.39,25.5,71.7,7.8,5,summer,clayey_delta,north_delta,rice
68.97,26.71,89.13,27.54,43.64,7.94,9,permanent,calcareous,new_lands,grapes
64.83,28.3,55.29,12.16,70.49,7.77,2,winter,alluvial,north_delta,cabbage
95.08,25.07,89.13,27.37,51.12,7.78,4,permanent,alluvial,middle_egypt,citrus
72.32,25.97,87.68,31.29,55.74,7.99,5,summer,alluvial,south_delta,eggplant
49.74,21.68,54.96,29.39,62.0,7.84,6,summer,alluvial,east_delta,basil
78.75,20.75,91.86,30.56,53.58,7.87,6,summer,clayey_delta,south_delta,eggplant
31.76,31.42,37.9,17.23,53.34,7.8,11,winter,loamy_clay,middle_egypt,faba_bean
50.8,31.07,35.0,14.14,62.27,8.12,1,winter,clayey_delta,north_delta,sugar_beet
35.59,15.1,55.31,25.64,49.5,7.9,7,permanent,calcareous,west_delta,olive
109.46,36.75,150.8,26.44,60.35,7.79,5,permanent,loamy_clay,middle_egypt,banana
32.11,16.26,94.38,31.55,47.57,7.7,5,summer,calcareous,west_delta,watermelon
79.04,42.86,131.36,19.19,66.78,7.64,11,winter,loamy_clay,west_delta,potato
70.67,22.26,69.92,29.29,53.72,8.12,4,summer,clayey_delta,north_delta,cotton
86.07,21.48,56.11,26.33,70.73,7.83,6,summer,clayey_delta,north_delta,rice
105.88,29.43,154.53,24.03,60.0,7.84,1,permanent,alluvial,middle_egypt,banana
53.62,32.96,91.87,26.02,54.65,7.83,7,permanent,reclaimed,sinai_north,grapes
40.05,22.88,70.35,27.68,48.41,7.77,7,permanent,loamy_clay,middle_egypt,pomegranate
41.97,16.03,23.96,19.31,55.05,7.45,4,winter,sandy,north_coast,barley
73.92,30.09,54.8,30.95,52.0,7.56,5,summer,alluvial,upper_egypt,pepper
71.72,23.96,64.19,30.58,53.22,8.1,8,summer,alluvial,south_delta,cotton
64.9,28.81,99.02,21.99,54.31,8.16,11,permanent,reclaimed,sinai_north,grapes
81.56,41.54,116.07,14.58,69.12,7.75,1,winter,sandy,east_delta,potato
35.38,11.95,60.51,30.74,25.37,7.76,11,permanent,sandy,upper_egypt,date_palm
15.83,20.62,14.09,15.33,60.95,8.13,3,winter,clayey_delta,south_delta,berseem
27.69,22.37,33.18,14.94,66.94,7.76,2,winter,alluvial,north_delta,faba_bean
75.55,37.41,97.61,18.1,54.95,7.72,1,winter,loamy_clay,west_delta,tomato_winter
38.36,25.51,70.38,30.64,45.47,8.04,7,permanent,reclaimed,middle_egypt,pomegranate
101.78,39.09,170.28,28.5,64.09,7.92,10,permanent,alluvial,upper_egypt,banana
62.4,22.72,75.66,25.32,59.45,7.81,5,summer,alluvial,south_delta,cucumber
26.88,12.31,23.0,18.82,52.47,7.94,11,winter,calcareous,sinai_north,barley
16.37,11.8,24.2,18.62,45.18,7.99,11,winter,calcareous,new_lands,lentil
36.76,23.79,27.42,14.87,54.14,8.0,1,winter,calcareous,new_lands,cumin
71.02,24.61,115.4,28.45,55.49,7.75,8,permanent,reclaimed,middle_egypt,citrus
54.94,26.69,56.71,26.02,66.57,7.5,9,summer,alluvial,north_delta,pepper
113.45,34.09,144.7,26.93,62.32,7.76,11,permanent,alluvial,upper_egypt,banana
72.91,28.02,98.89,23.61,62.46,8.16,9,winter,clayey_delta,north_delta,tomato_winter
40.22,13.83,38.33,20.87,59.1,7.46,11,winter,sandy,north_coast,barley
85.21,35.09,113.45,31.42,57.02,7.76,8,summer,loamy_clay,south_delta,tomato_summer
35.03,19.73,25.36,21.65,41.01,7.49,11,winter,sandy,upper_egypt,cumin
117.7,32.08,49.53,30.35,49.56,7.77,9,summer,loamy_clay,south_delta,maize
58.25,19.29,65.31,17.38,58.58,7.97,11,winter,loamy_clay,middle_egypt,cabbage
87.57,35.45,112.57,25.3,61.85,8.16,4,summer,clayey_delta,north_delta,tomato_summer
88.12,33.35,66.55,21.77,63.21,7.83,3,permanent,alluvial,south_delta,mint
35.22,28.82,31.82,18.24,40.31,8.09,12,winter,calcareous,new_lands,cumin
79.57,43.93,130.92,15.24,59.69,7.61,2,winter,loamy_clay,middle_egypt,potato
69.6,21.86,98.08,31.1,65.52,7.81,8,summer,loamy_clay,west_delta,cucumber
22.73,12.64,18.37,16.84,63.88,7.72,1,winter,alluvial,middle_egypt,berseem
37.91,19.31,36.55,17.76,62.0,7.48,11,winter,sandy,north_coast,barley
35.33,12.33,26.09,17.58,54.28,8.12,4,winter,calcareous,north_coast,barley
37.24,21.53,88.87,32.39,35.0,7.63,8,summer,sandy,upper_egypt,watermelon
67.1,24.27,73.38,30.0,50.39,8.06,7,summer,loamy_clay,middle_egypt,cotton
69.76,22.84,86.18,32.24,48.0,7.82,6,summer,alluvial,middle_egypt,eggplant
18.85,18.17,10.7,16.57,55.8,7.76,3,winter,loamy_clay,middle_egypt,berseem
45.31,13.97,63.73,22.47,51.68,7.72,1,permanent,loamy_clay,west_delta,pomegranate
74.42,20.71,90.5,33.03,48.0,7.96,6,summer,loamy_clay,upper_egypt,eggplant
50.11,20.34,62.23,29.81,52.88,7.72,8,summer,sandy,upper_egypt,basil
22.26,17.09,37.52,23.75,48.98,7.94,5,permanent,reclaimed,sinai_north,olive
70.05,19.29,70.21,30.09,51.49,8.08,5,summer,alluvial,middle_egypt,cotton
35.72,14.81,25.66,18.73,54.61,7.99,10,winter,loamy_clay,west_delta,coriander
16.85,15.1,32.3,18.09,49.73,7.58,2,winter,sandy,sinai_north,lentil
79.21,37.78,90.48,18.67,60.74,8.05,1,winter,alluvial,east_delta,tomato_winter
17.04,21.08,13.31,15.76,60.42,7.84,3,winter,loamy_clay,south_delta,berseem
90.98,29.32,64.04,24.46,70.46,7.97,8,permanent,loamy_clay,south_delta,mint
23.87,18.8,13.96,16.84,59.61,8.21,4,winter,clayey_delta,north_delta,berseem
49.92,23.89,69.83,17.35,63.2,7.94,11,winter,loamy_clay,middle_egypt,cabbage
89.91,29.41,65.68,23.93,64.72,7.76,11,permanent,alluvial,north_delta,mint
58.61,22.03,54.02,25.1,63.64,7.41,4,summer,sandy,east_delta,basil
59.6,18.68,19.33,15.77,47.27,7.81,12,winter,alluvial,upper_egypt,wheat
73.69,27.33,77.17,30.87,59.03,8.04,8,summer,clayey_delta,north_delta,cotton
40.01,17.02,23.86,15.39,45.61,8.03,1,winter,reclaimed,new_lands,barley
68.48,20.03,21.61,18.99,58.17,7.75,4,winter,alluvial,north_delta,wheat
86.76,31.7,57.39,21.98,68.54,7.88,2,permanent,clayey_delta,south_delta,mint
76.17,17.45,79.59,28.09,62.12,7.81,4,summer,alluvial,north_delta,eggplant
39.43,19.48,85.62,29.42,40.83,7.53,5,summer,sandy,sinai_north,watermelon
87.24,43.57,124.27,15.48,69.72,7.63,1,winter,loamy_clay,west_delta,potato
87.96,20.0,42.31,28.92,66.67,7.91,7,summer,alluvial,south_delta,rice
105.93,27.85,45.58,30.85,57.75,8.24,6,summer,clayey_delta,north_delta,maize
92.32,39.45,116.73,29.04,58.29,8.13,6,summer,clayey_delta,south_delta,tomato_summer
66.4,18.95,79.87,28.17,60.87,7.57,6,permanent,sandy,east_delta,mango
53.8,22.69,64.6,20.81,56.87,8.03,4,winter,alluvial,south_delta,garlic
36.05,20.02,71.22,16.45,52.09,8.14,2,winter,alluvial,upper_egypt,garlic
33.67,14.99,26.04,17.11,55.7,7.63,2,winter,alluvial,middle_egypt,coriander
40.56,16.0,86.54,29.35,46.95,7.55,5,summer,sandy,east_delta,watermelon
71.88,28.02,19.61,17.37,54.68,7.87,2,winter,loamy_clay,upper_egypt,wheat
88.04,23.94,110.81,28.68,45.6,7.95,9,permanent,reclaimed,new_lands,citrus
37.13,11.53,65.32,36.75,28.82,7.9,9,permanent,sandy,aswan,date_palm
24.42,15.96,54.59,19.98,45.01,7.87,1,permanent,calcareous,sinai_north,olive
94.29,21.77,42.39,29.69,69.99,7.8,8,summer,clayey_delta,south_delta,rice
15.89,21.84,14.28,19.18,47.24,7.53,11,winter,sandy,sinai_north,lentil
73.58,31.58,63.41,24.94,54.97,7.59,4,summer,sandy,upper_egypt,pepper
30.89,19.46,23.83,18.5,44.8,7.97,12,winter,loamy_clay,middle_egypt,cumin
60.52,31.07,78.71,25.77,53.22,7.96,3,permanent,reclaimed,west_delta,grapes
109.76,24.32,41.6,30.02,46.68,7.88,6,summer,loamy_clay,middle_egypt,maize
40.0,12.89,65.88,23.2,39.93,7.56,3,permanent,sandy,new_lands,pomegranate
49.1,21.67,61.61,15.68,55.35,7.9,12,winter,loamy_clay,middle_egypt,garlic
22.75,20.83,29.38,19.17,39.74,7.41,1,winter,sandy,new_lands,cumin
67.99,23.53,67.04,20.44,46.21,7.9,3,winter,loamy_clay,middle_egypt,onion
48.53,34.0,49.49,16.69,60.21,8.15,12,winter,calcareous,west_delta,sugar_beet
54.0,20.6,87.93,28.68,67.04,8.23,8,summer,clayey_delta,south_delta,cucumber
35.47,14.99,30.31,15.74,61.32,7.92,1,winter,reclaimed,sinai_north,barley
57.85,27.72,61.7,16.25,66.24,7.82,12,winter,alluvial,north_delta,cabbage
84.5,36.08,91.35,21.5,66.5,7.88,10,winter,loamy_clay,west_delta,tomato_winter
66.84,23.98,13.74,18.72,50.88,7.76,11,winter,alluvial,upper_egypt,wheat
44.64,6.39,60.1,30.44,35.02,7.89,1,permanent,sandy,upper_egypt,date_palm
114.83,22.59,34.57,28.69,51.73,8.05,6,summer,clayey_delta,south_delta,maize
17.07,19.62,24.92,19.42,45.34,7.88,4,winter,calcareous,new_lands,lentil
48.74,32.8,61.47,17.72,60.74,7.83,1,winter,loamy_clay,south_delta,sugar_beet
